title_length,question_length,accepted_answer_id,question_date,tags,tags_length,view_count,answer_date
62,1953,35442694,2016-02-12 16:27:38.640 UTC,webpack|webpack-dev-server,26,1031,2016-02-16 20:49:40.793 UTC
58,1251,35452579,2016-02-16 05:47:05.813 UTC,ajax|security|cross-domain,26,1303,2016-02-17 09:26:02.693 UTC
33,1205,35521375,2016-02-20 09:02:17.440 UTC,ruby-on-rails|api|terminal,26,24,2016-02-20 09:29:34.143 UTC
42,5350,35513043,2016-02-19 18:49:04.643 UTC,html|css|twitter-bootstrap,26,1090,2016-02-19 19:06:45.837 UTC
51,1349,35277652,2016-02-08 19:20:46.577 UTC,javascript|node.js|mongodb,26,370,2016-02-08 19:25:42.867 UTC
108,2808,35211614,2016-02-02 10:39:12.473 UTC,android|geocoding|osmdroid,26,635,2016-02-04 21:05:53.807 UTC
21,696,55257701,2019-03-20 09:39:08.663 UTC,javascript|bootstrap-modal,26,23,2019-03-20 09:42:20.327 UTC
61,3430,54960874,2019-03-02 16:39:59.443 UTC,html|css|responsive-design,26,44,2019-03-02 17:01:37.303 UTC
30,1459,54943420,2019-03-01 10:37:51.677 UTC,typescript|group-by|lodash,26,75,2019-03-01 11:09:08.010 UTC
72,495,55122987,2019-03-08 09:04:25.087 UTC,mysql|debezium|mysqlbinlog,26,114,2019-03-12 13:44:14.683 UTC
96,752,55272707,2019-03-20 09:09:47.007 UTC,c#|android|xamarin.android,26,120,2019-03-21 01:56:33.683 UTC
68,3580,57137472,2019-07-21 19:20:53.407 UTC,python|django|django-forms,26,25,2019-07-21 22:36:12.800 UTC
74,872,57049083,2019-07-16 01:17:06.617 UTC,python|pandas|csv|datetime,26,94,2019-07-16 01:50:03.717 UTC
66,1269,56652837,2019-06-18 15:02:06.930 UTC,powershell|exchange-server,26,19,2019-06-18 15:49:42.940 UTC
71,2914,56648982,2019-06-18 12:12:30.890 UTC,ios|swift|tableview|swift5,26,43,2019-06-18 12:17:02.130 UTC
47,665,56793466,2019-06-27 11:36:15.940 UTC,external|powerapps|roadmap,26,49,2019-06-27 14:38:54.327 UTC
47,991,56743558,2019-06-24 19:50:17.463 UTC,ruby|rubygems|jekyll|rbenv,26,55,2019-06-24 20:31:12.167 UTC
54,1285,56789577,2019-06-26 13:38:09.617 UTC,git|svn|git-merge-conflict,26,68,2019-06-27 11:01:21.743 UTC
41,759,43647512,2017-04-27 02:03:34.520 UTC,python|python-2.7|datetime,26,42,2017-04-27 02:10:37.413 UTC
69,674,43438315,2017-04-16 14:24:41.183 UTC,javascript|jquery|keypress,26,2902,2017-04-16 14:33:10.103 UTC
39,4403,43463456,2017-04-18 03:42:55.853 UTC,javascript|heroku|npm|gulp,26,3702,2017-04-18 04:13:28.313 UTC
37,531,43362106,2017-04-12 00:42:43.083 UTC,spring-mvc|spring-security,26,2438,2017-04-12 06:39:19.217 UTC
59,1171,11016005,2012-06-13 13:31:15.710 UTC,sql-server|sql-server-2008,26,2063,2012-06-13 13:34:57.707 UTC
30,385,11028396,2012-06-14 05:00:40.017 UTC,php|javascript|codeigniter,26,273,2012-06-14 07:17:37.690 UTC
43,1174,11026729,2012-06-13 17:50:05.783 UTC,actionscript|air|bytearray,26,805,2012-06-14 04:35:51.687 UTC
36,1063,37808781,2016-06-14 09:11:47.927 UTC,angularjs|angular-ui-router,27,63,2016-06-14 09:57:24.860 UTC
37,134,37892991,2016-06-15 16:14:36.750 UTC,google-app-engine|mapreduce,27,73,2016-06-18 03:38:45.113 UTC
81,1059,37794770,2016-06-06 06:19:25.693 UTC,ruby-on-rails|ruby|nokogiri,27,74,2016-06-13 16:26:20.840 UTC
68,3709,37579172,2016-06-01 20:55:42.333 UTC,javascript|jquery|angularjs,27,76,2016-06-01 21:34:15.333 UTC
77,1011,37669896,2016-06-07 03:07:10.873 UTC,python|python-3.x|itertools,27,1127,2016-06-07 03:11:51.217 UTC
54,899,7735215,2011-10-12 01:27:00.127 UTC,java|math|graph|matrix|jung,27,1630,2011-10-12 04:17:57.967 UTC
56,226,7859047,2011-10-22 10:45:51.930 UTC,facebook|facebook-graph-api,27,333,2011-10-22 11:06:26.967 UTC
90,342,7954202,2011-10-31 12:56:37.927 UTC,javascript|jquery|css|image,27,79,2011-10-31 13:10:56.590 UTC
33,549,7975489,2011-11-02 01:12:37.113 UTC,php|google-closure-compiler,27,262,2011-11-02 03:23:57.547 UTC
24,325,8004358,2011-11-04 02:38:20.757 UTC,shell|ubuntu|io-redirection,27,983,2011-11-04 02:44:42.393 UTC
18,600,8182426,2011-11-18 12:07:09.630 UTC,nhibernate|escaping|keyword,27,507,2011-11-18 12:27:28.817 UTC
37,3005,8224272,2011-11-22 08:51:27.907 UTC,php|forms|email|codeigniter,27,2317,2011-11-22 09:07:16.160 UTC
40,280,20736104,2013-12-23 01:05:34.733 UTC,node.js|express|url-routing,27,1795,2013-12-23 02:02:13.937 UTC
34,751,20331649,2013-12-02 14:41:26.923 UTC,c#|wpf|.net-4.0|wpfdatagrid,27,1554,2013-12-02 15:18:09.870 UTC
31,556,20631525,2013-12-17 10:18:50 UTC,windows-phone-7|tiles|agent,27,23,2013-12-17 10:23:14.733 UTC
48,723,20659987,2013-12-18 13:39:26.797 UTC,html|css|gwt|user-interface,27,52,2013-12-18 13:50:54.310 UTC
35,998,20799297,2013-12-26 07:22:42.693 UTC,linux|multithreading|system,27,335,2013-12-27 10:47:56.373 UTC
106,17588,20568697,2013-12-13 00:08:51.673 UTC,java|ejb|javafx|persistence,27,358,2013-12-13 14:18:34.490 UTC
31,440,20656852,2013-12-18 11:24:13.550 UTC,android|eclipse|breakpoints,27,109,2013-12-18 11:26:10.713 UTC
68,1098,64974949,2020-11-23 19:05:09.317 UTC,python-3.x|pandas|dataframe,27,19,2020-11-23 19:18:20.617 UTC
37,2221,64992522,2020-11-24 18:10:47.217 UTC,arrays|c|pointers|hashtable,27,25,2020-11-24 18:17:21.653 UTC
64,479,65033000,2020-11-27 06:33:44.040 UTC,python-3.x|pandas|dataframe,27,26,2020-11-27 06:36:35.497 UTC
76,2815,64867014,2020-11-16 22:55:57.230 UTC,javascript|reactjs|onchange,27,28,2020-11-16 23:06:07.780 UTC
68,2826,64963987,2020-11-23 06:24:21.397 UTC,python-3.x|tensorflow|keras,27,30,2020-11-23 07:17:23.990 UTC
45,372,65110403,2020-12-02 14:12:42.157 UTC,flutter|user-interface|dart,27,30,2020-12-02 14:48:47.367 UTC
30,1556,64888170,2020-11-18 06:22:41.647 UTC,python|pandas|data-analysis,27,49,2020-11-18 06:32:31.360 UTC
64,2365,27947981,2014-12-16 10:50:52.360 UTC,python|google-visualization,27,789,2015-01-14 16:38:07.427 UTC
62,2606,27422833,2014-12-11 08:31:47.667 UTC,c#|wpf|tooltip|datagridcell,27,9755,2014-12-11 12:23:51.737 UTC
27,715,27269466,2014-12-03 10:29:45.277 UTC,angularjs|jquery-datatables,27,335,2014-12-03 10:37:54.323 UTC
50,3418,27560523,2014-12-18 19:32:17.407 UTC,angularjs|angular-ui-router,27,122,2014-12-19 06:00:47.447 UTC
34,1462,33071880,2015-10-12 01:01:09.803 UTC,android|networking|retrofit,27,822,2015-10-12 01:15:28.150 UTC
68,268,33219883,2015-10-18 15:14:41.380 UTC,charts|google-visualization,27,61,2015-10-19 16:55:25.107 UTC
39,1137,33298280,2015-10-23 08:19:58.240 UTC,java|jakarta-ee|interceptor,27,2885,2015-10-23 08:47:29.900 UTC
58,851,33157887,2015-10-15 20:11:40.720 UTC,button|javafx|action|repeat,27,1626,2015-10-15 20:25:24.733 UTC
35,1044,33299556,2015-10-23 09:40:00.737 UTC,filepath|python-2.6|os.path,27,2686,2015-10-23 09:55:21.847 UTC
34,451,32463718,2015-09-08 16:58:08.070 UTC,amazon-web-services|logging,27,791,2015-09-08 17:22:43.430 UTC
46,2088,32795572,2015-09-26 09:02:50.190 UTC,javascript|html|backbone.js,27,40,2015-09-26 09:22:10.027 UTC
45,619,32600456,2015-09-15 22:48:50.727 UTC,php|css|magento|onmouseover,27,55,2015-09-16 05:31:39.413 UTC
59,638,32629383,2015-09-17 11:20:34.600 UTC,ruby|floating-point|boolean,27,581,2015-09-17 11:36:19.670 UTC
33,467,32830616,2015-09-27 19:14:40.303 UTC,ios|objective-c|swift|uikit,27,78,2015-09-28 19:46:24.590 UTC
32,754,59277975,2019-12-11 01:56:03.570 UTC,python-3.x|pandas|dataframe,27,25,2019-12-11 02:13:42.017 UTC
70,761,59397653,2019-12-13 18:01:13.020 UTC,amazon-web-services|rds|dms,27,297,2019-12-18 17:53:33.573 UTC
95,1636,59412723,2019-12-19 14:26:07.353 UTC,typo3|typo3-9.x|datahandler,27,55,2019-12-19 15:30:10.563 UTC
70,2941,59247589,2019-12-09 09:53:15.977 UTC,qt|qml|uart|qlist|qiodevice,27,58,2019-12-09 11:09:14.143 UTC
77,1033,59485777,2019-12-26 05:42:50.777 UTC,ios|swift|swiftui|xcode11.3,27,58,2019-12-26 08:26:48.660 UTC
92,1316,60808763,2020-03-23 06:13:21.823 UTC,google-api|google-drive-api,27,22,2020-03-23 06:21:35.900 UTC
72,695,60792048,2020-03-21 17:32:59.357 UTC,python|abstract-syntax-tree,27,25,2020-03-21 18:58:33.740 UTC
40,831,60861622,2020-03-25 02:03:31.393 UTC,ios|swift|xcode|uitableview,27,39,2020-03-26 05:48:23.387 UTC
48,145,60658683,2020-03-12 04:49:38.670 UTC,html-table|datagrid|konvajs,27,51,2020-03-12 16:59:07.447 UTC
96,970,18676775,2013-09-07 18:45:25.543 UTC,ios|objective-c|uitableview,27,2565,2013-09-07 18:58:22.637 UTC
37,684,18249571,2013-08-15 08:32:04.170 UTC,oracle|oracle11g|sql-update,27,47,2013-08-15 09:09:02.050 UTC
61,267,18429782,2013-08-25 13:48:50.807 UTC,ios|objective-c|uitextfield,27,829,2013-08-25 14:02:13.520 UTC
24,695,18517968,2013-08-29 17:53:33.820 UTC,c|structure|opaque-pointers,27,591,2013-08-29 18:01:11.113 UTC
53,3931,18369818,2013-08-22 00:25:28.270 UTC,php|date|indexing|undefined,27,2160,2013-08-22 00:28:31.173 UTC
46,1230,33636081,2015-11-10 09:33:10.977 UTC,apache|ubuntu|configuration,27,24,2015-11-10 17:33:52.577 UTC
28,724,33449515,2015-10-31 08:09:06.160 UTC,javascript|node.js|bluebird,27,1590,2015-10-31 08:15:52.977 UTC
40,957,33592940,2015-11-08 10:09:46.650 UTC,ruby-on-rails|ruby|grouping,27,66,2015-11-08 10:26:16.753 UTC
48,207,17908441,2013-07-28 05:42:29.283 UTC,c#|wix|custom-action|wix3.7,27,777,2013-07-28 12:57:45.373 UTC
56,1705,17865875,2013-07-25 18:20:17.527 UTC,c#|jquery|asp.net|jquery-ui,27,805,2013-07-25 18:23:48.500 UTC
64,966,18098353,2013-07-29 08:18:18.727 UTC,java|deployment|artifactory,27,566,2013-08-07 08:27:17.117 UTC
103,941,17949969,2013-07-30 13:59:27.967 UTC,c#|inheritance|polymorphism,27,314,2013-07-30 14:34:27.527 UTC
95,642,17949665,2013-07-30 10:30:50.333 UTC,statistics|machine-learning,27,629,2013-07-30 14:20:56.170 UTC
61,1766,12205061,2012-08-30 20:13:08.747 UTC,c#|events|filesystemwatcher,27,2051,2012-08-30 20:36:24.403 UTC
64,526,12017156,2012-08-18 08:29:59.870 UTC,javascript|html|css|eclipse,27,34,2012-08-18 08:32:36.093 UTC
60,1148,12141898,2012-08-27 09:46:58.287 UTC,emacs|elisp|text-processing,27,65,2012-08-27 12:21:21.853 UTC
27,454,12307979,2012-09-05 22:26:20.297 UTC,iphone|facebook|gwt|cordova,27,90,2012-09-06 20:36:08.583 UTC
33,298,12434596,2012-09-14 10:10:46.190 UTC,app-store|app-store-connect,27,93,2012-09-15 04:48:52.837 UTC
67,607,12255749,2012-09-02 23:36:32.700 UTC,python|interface|python-3.x,27,111,2012-09-04 01:33:16.553 UTC
78,442,37561158,2016-05-31 16:04:48.793 UTC,paypal|paypal-subscriptions,27,178,2016-06-01 06:37:03.507 UTC
67,782,37583090,2016-06-02 03:52:14.217 UTC,javascript|struts2|velocity,27,1923,2016-06-02 05:08:05.880 UTC
52,898,1681430,2009-01-07 12:18:18.297 UTC,.net|winforms|configuration,27,335,2009-11-05 15:51:59.767 UTC
44,12327,521292,2009-02-05 16:33:05.283 UTC,c#|asp.net|createuserwizard,27,1688,2009-02-06 17:37:11.253 UTC
122,496,786283,2009-04-07 15:09:04.367 UTC,sql-server|full-text-search,27,1181,2009-04-24 15:11:43.663 UTC
25,542,765389,2009-04-19 13:02:40.767 UTC,c#|multithreading|exception,27,695,2009-04-19 13:09:25.553 UTC
80,367,924908,2009-05-28 18:21:34.153 UTC,vba|ms-word|find|excel-2003,27,1836,2009-05-29 08:07:36.017 UTC
28,299,1061721,2009-06-30 03:59:55.980 UTC,authentication|.net-3.5|wcf,27,2449,2009-06-30 04:26:27.500 UTC
33,537,1069085,2009-06-30 19:46:29.297 UTC,c++|eclipse|makefile|cygwin,27,4170,2009-07-01 13:17:48.243 UTC
30,444,1303678,2009-08-20 02:01:45.873 UTC,asp.net|web-config|web-farm,27,225,2009-08-20 02:38:16.990 UTC
72,736,1330099,2009-08-25 18:14:37.397 UTC,sql|mysql|stored-procedures,27,654,2009-08-25 18:25:33.553 UTC
36,280,1337020,2009-08-26 19:27:53.647 UTC,c++|c|compiler-construction,27,805,2009-08-26 19:41:46.210 UTC
95,426,187044,2008-10-08 15:25:36.663 UTC,eclipse|eclipse-jdt|markers,27,223,2008-10-09 12:32:22.707 UTC
73,708,854547,2009-05-12 19:12:37.700 UTC,php|database|zend-framework,27,98,2009-05-12 19:52:56.137 UTC
35,552,9011567,2012-01-25 22:43:11.337 UTC,forms|checkbox|radio-button,27,198,2012-01-25 22:48:24.647 UTC
121,445,9128937,2012-02-03 12:28:18.083 UTC,ios|app-store|hyperlink|ads,27,138,2012-02-03 12:50:41.767 UTC
38,567,9210836,2012-02-09 12:21:17.877 UTC,c#|asp.net|entity-framework,27,56,2012-02-09 12:28:10.357 UTC
36,1377,9218314,2012-02-09 20:17:06.080 UTC,ruby|unit-testing|rspec|tdd,27,148,2012-02-09 20:32:30.610 UTC
29,2217,9276800,2012-02-14 12:01:09.923 UTC,maven|dependency-management,27,1796,2012-02-14 12:23:02.367 UTC
33,2264,9333968,2012-02-17 18:27:23.130 UTC,javascript|ajax|asp.net-mvc,27,181,2012-02-17 19:12:10.397 UTC
58,1114,10501964,2012-02-19 00:58:53.523 UTC,asp.net-mvc-3|ef-code-first,27,1058,2012-05-08 15:46:43.883 UTC
80,1429,9579543,2012-03-06 07:24:55.520 UTC,javascript|jquery|jquery-ui,27,1195,2012-03-06 07:27:32.133 UTC
80,931,9025988,2012-01-26 21:53:22.117 UTC,asp.net-mvc-3|shopping-cart,27,364,2012-01-26 21:57:18.110 UTC
79,662,7878663,2011-10-24 16:14:01.847 UTC,oracle|plsql|job-scheduling,27,1235,2011-10-24 16:19:08.100 UTC
86,1948,8048758,2011-11-07 16:23:33.503 UTC,c#|silverlight|autocomplete,27,1061,2011-11-08 10:08:27.650 UTC
63,262,8211132,2011-11-21 11:24:11.623 UTC,objective-c|ios|sqlite|ios5,27,501,2011-11-21 11:34:15.320 UTC
19,1331,8323485,2011-11-30 08:27:46.270 UTC,php|.htaccess|url-rewriting,27,362,2011-11-30 09:14:58.337 UTC
55,397,7988661,2011-11-02 16:35:31.750 UTC,windows-xp|count|batch-file,27,5331,2011-11-02 23:36:52.623 UTC
77,1228,8033734,2011-11-06 12:02:57.203 UTC,ajax|asp.net-mvc|modelstate,27,3312,2011-11-07 07:22:58.867 UTC
46,1258,7856556,2011-10-21 20:59:16.990 UTC,xml|perl|handler|subroutine,27,349,2011-10-22 00:11:17.767 UTC
23,2931,34569484,2016-01-02 18:50:15.780 UTC,php|cookies|missing-cookies,27,25,2016-01-02 18:52:22.530 UTC
53,552,34921673,2015-12-24 13:14:33.730 UTC,network-programming|omnet++,27,40,2016-01-21 10:50:37.247 UTC
31,1063,34379749,2015-12-20 09:47:43 UTC,java|android|android-intent,27,52,2015-12-20 09:52:19.637 UTC
65,1839,34372526,2015-12-18 19:46:41.760 UTC,c++|logging|boost|boost-log,27,3652,2015-12-19 15:49:54.897 UTC
20,982,34351363,2015-12-18 08:21:48.203 UTC,ios|swift|sprite-kit|sprite,27,122,2015-12-18 08:28:55.697 UTC
42,495,57468720,2019-08-12 09:21:11.617 UTC,hadoop|amazon-s3|hdfs|nutch,27,32,2019-08-12 21:52:47.683 UTC
35,1233,57663352,2019-08-26 18:46:05.503 UTC,javascript|html|css|laravel,27,44,2019-08-26 18:49:50.543 UTC
63,833,45076059,2017-07-13 08:53:47.043 UTC,r|plot|visualization|raster,27,2053,2017-07-13 09:02:59.103 UTC
30,1807,45239490,2017-07-21 13:47:00.370 UTC,python|django|django-models,27,50,2017-07-21 13:52:12.530 UTC
76,1247,45374315,2017-07-28 03:01:30.280 UTC,python|eclipse|pydev|pyodbc,27,4454,2017-07-28 13:04:24.243 UTC
69,1201,20588343,2013-12-10 15:31:42.497 UTC,windows|rsync|vmware-player,27,130,2013-12-14 21:14:20.623 UTC
45,287,20792218,2013-12-05 14:38:31.147 UTC,android|cordova|cordova-cli,27,166032,2013-12-26 22:42:13.310 UTC
38,1198,20896500,2013-12-10 20:47:30.773 UTC,camera|firefox-os|timelapse,27,161,2014-01-03 04:21:21.240 UTC
35,2512,20746800,2013-12-23 15:24:08.733 UTC,ios|iphone|objective-c|ios7,27,17088,2013-12-23 15:49:54.980 UTC
44,1643,20452346,2013-12-08 10:08:27.567 UTC,ios|uiimagepickercontroller,27,716,2013-12-08 10:30:49.193 UTC
27,187,20774717,2013-12-25 15:54:41.703 UTC,android|qt|qml|qt5|qtquick2,27,5853,2013-12-25 16:24:34.010 UTC
128,307,9806928,2012-03-21 14:40:49.650 UTC,asp.net-mvc-3|model-binding,27,40,2012-03-21 14:46:07.953 UTC
67,604,9840873,2012-03-23 14:17:52.400 UTC,.net|vb.net|arrays|.net-2.0,27,577,2012-03-23 14:22:47.640 UTC
59,2799,48560059,2018-02-01 09:56:51.290 UTC,php|laravel|laravel-artisan,27,23,2018-02-01 10:06:48.607 UTC
65,318,48290995,2018-01-10 09:53:40.700 UTC,android|wifi-direct|wifip2p,27,56,2018-01-16 22:40:58.320 UTC
19,377,48263553,2018-01-15 12:58:14.277 UTC,sql|sql-server|tsql|average,27,59,2018-01-15 13:00:57.427 UTC
66,541,48318529,2018-01-18 09:37:17.560 UTC,shell|terminal|iterm2|iterm,27,342,2018-01-18 10:02:11.180 UTC
40,1794,52464355,2018-09-11 12:08:28.420 UTC,c++|xml|xsd|xerces|xerces-c,27,780,2018-09-23 08:27:25.303 UTC
49,428,52296432,2018-09-12 12:40:02.383 UTC,python|django|django-models,27,33,2018-09-12 13:30:47.537 UTC
67,2096,52489953,2018-09-24 16:28:02.440 UTC,r|r-markdown|knitr|bookdown,27,305,2018-09-25 02:57:57.690 UTC
46,846,14111884,2013-01-01 15:50:24.767 UTC,jquery|dom|jquery-selectors,27,81,2013-01-01 16:01:18.143 UTC
36,847,13975946,2012-12-20 15:49:09.180 UTC,sql-server-2008|dynamic-sql,27,1119,2012-12-20 15:58:24.333 UTC
52,2563,13867612,2012-12-13 20:05:16.153 UTC,jquery|highcharts|traversal,27,102,2012-12-13 20:07:26.920 UTC
48,355,13821226,2012-12-11 12:43:13.170 UTC,android|eclipse|tortoisesvn,27,361,2012-12-11 13:14:39.027 UTC
101,935,14235020,2012-12-06 15:29:13.560 UTC,php|jquery|mysql|html|flash,27,131,2013-01-09 12:16:59.700 UTC
101,707,17847926,2013-05-28 19:36:15.420 UTC,facebook|facebook-graph-api,27,1810,2013-07-25 02:17:26.647 UTC
71,2921,16642718,2013-05-20 04:36:49.203 UTC,php|jquery|mysql|jqgrid-php,27,303,2013-05-20 04:41:03.517 UTC
40,656,16753325,2013-05-25 18:40:54.777 UTC,backbone.js|backbone-events,27,5213,2013-05-25 19:49:28.057 UTC
55,645,16545152,2013-05-14 13:43:42.437 UTC,android|android-mediaplayer,27,5989,2013-05-14 13:55:04.620 UTC
23,1893,16757321,2013-05-24 15:03:35.627 UTC,c#|asp.net|active-directory,27,617,2013-05-26 08:03:49.757 UTC
54,1731,16561908,2013-05-15 08:35:12.710 UTC,java|akka|playframework-2.1,27,8310,2013-05-15 09:52:23.153 UTC
64,3673,16728016,2013-05-23 23:11:47.850 UTC,javascript|canvas|kineticjs,27,633,2013-05-24 05:09:39.093 UTC
37,4270,27912869,2015-01-12 23:57:01.267 UTC,html|css|text|css-selectors,27,45,2015-01-12 23:59:23.820 UTC
46,614,40361142,2016-10-20 22:03:17.550 UTC,javascript|c#|asp.net-mvc-4,27,35,2016-11-01 13:33:30.703 UTC
40,399,40468777,2016-11-07 15:23:04.493 UTC,javascript|html|knockout.js,27,40,2016-11-07 15:26:58.237 UTC
47,1793,40213910,2016-10-24 07:37:37.663 UTC,javascript|jquery|html|ajax,27,383,2016-10-24 08:33:03.660 UTC
100,1727,27095800,2014-11-23 23:24:50.817 UTC,javascript|meteor|viewmodel,27,1542,2014-11-23 23:40:39.943 UTC
52,2038,27199794,2014-11-29 00:32:06.107 UTC,node.js|callback|stub|sinon,27,3087,2014-11-29 07:00:32.583 UTC
57,711,26375539,2014-10-11 09:46:46.480 UTC,plugins|kendo-ui|kendo-grid,27,1544,2014-10-15 06:04:28.633 UTC
44,578,26695937,2014-11-02 03:59:51.613 UTC,javascript|jquery|html|attr,27,276,2014-11-02 04:04:36.093 UTC
52,4388,26397941,2014-10-16 06:23:08.830 UTC,php|laravel|artisan-migrate,27,3604,2014-10-16 06:50:54.710 UTC
54,914,26477824,2014-10-21 01:47:16.353 UTC,c|standards|language-lawyer,27,802,2014-10-21 02:08:13.207 UTC
38,1740,26752310,2014-11-04 14:22:43.213 UTC,php|oop|parent-child|extend,27,72,2014-11-05 08:06:45.433 UTC
81,1248,26407288,2014-10-16 10:40:20.270 UTC,linux|gdb|g++|debug-symbols,27,86,2014-10-16 14:45:00.277 UTC
71,538,26592609,2014-10-25 08:34:33.237 UTC,facebook|facebook-graph-api,27,22871,2014-10-27 16:49:32.540 UTC
65,2528,26629452,2014-10-29 11:32:55.313 UTC,mysql|visual-studio-express,27,2137,2014-10-29 11:42:47.747 UTC
35,1080,26533229,2014-10-23 15:08:00.603 UTC,php|email|sendmail|dokuwiki,27,1136,2014-10-23 16:51:16.847 UTC
22,514,26558614,2014-10-24 13:13:53.903 UTC,android-drawable|nine-patch,27,371,2014-10-25 01:53:02.920 UTC
29,292,29572430,2015-04-10 23:48:47.030 UTC,vba|excel|format|messagebox,27,29,2015-04-10 23:56:10.060 UTC
96,864,29459198,2015-04-05 15:06:11.353 UTC,swift|autolayout|uitextview,27,40,2015-04-05 15:58:37.630 UTC
43,1129,29346486,2015-03-29 11:39:24.847 UTC,asp.net-mvc|asp.net-web-api,27,1101,2015-03-30 12:39:08.800 UTC
51,1284,55753071,2019-04-18 19:51:04.053 UTC,list|search|tcl|interactive,27,28,2019-04-18 20:07:12.780 UTC
61,1588,55780803,2019-04-21 07:19:52.523 UTC,c#|asynchronous|collections,27,33,2019-04-21 07:29:31.557 UTC
26,755,56109156,2019-05-13 08:52:25.497 UTC,tensorflow|one-hot-encoding,27,33,2019-05-13 09:12:35.553 UTC
53,1146,56012436,2019-05-06 20:54:27.300 UTC,php|arrays|wordpress|strpos,27,38,2019-05-06 21:05:11.643 UTC
29,941,55797681,2019-04-20 15:22:58.233 UTC,javascript|html|knockout.js,27,54,2019-04-22 16:29:13.227 UTC
87,2744,55734622,2019-04-17 19:05:50.773 UTC,python|pandas|beautifulsoup,27,56,2019-04-17 19:21:07.073 UTC
66,2500,55860164,2019-04-26 02:39:29.510 UTC,javascript|arrays|angularjs,27,59,2019-04-26 02:51:42.757 UTC
73,1400,56036358,2019-05-07 08:22:22.507 UTC,asciidoctor|spring-restdocs,27,594,2019-05-08 08:17:35.850 UTC
66,1294,55932336,2019-05-01 04:39:48.357 UTC,node.js|typescript|mongoose,27,95,2019-05-01 06:15:29.013 UTC
21,5534,55726791,2019-04-16 13:49:26.473 UTC,python|rest|api|retry-logic,27,97,2019-04-17 11:42:29.533 UTC
40,733,37299389,2016-04-17 16:04:55.010 UTC,regex|url-rewriting|haproxy,27,1298,2016-05-18 12:17:37.020 UTC
60,783,36679648,2016-04-17 17:08:15.690 UTC,java|swing|jframe|primitive,27,42,2016-04-17 17:11:59.630 UTC
33,2454,36523829,2016-04-09 22:29:52.300 UTC,treeview|kivy|kivy-language,27,1353,2016-04-09 23:12:14.853 UTC
36,570,37414222,2016-04-13 09:43:12.533 UTC,angular|typescript|xss|csrf,27,26228,2016-05-24 12:53:20.720 UTC
60,498,4301309,2010-11-29 06:14:30.767 UTC,ruby-on-rails|before-filter,27,694,2010-11-29 06:21:20.570 UTC
85,696,4436881,2010-12-14 07:33:15.807 UTC,python|shell|unix|scripting,27,378,2010-12-14 07:36:48.407 UTC
61,864,4572189,2010-12-31 19:52:50.563 UTC,facebook|facebook-graph-api,27,828,2010-12-31 20:31:14.403 UTC
49,566,4618263,2011-01-06 17:59:20.247 UTC,javascript|semantics|jslint,27,155,2011-01-06 18:19:20.003 UTC
62,657,4680758,2011-01-13 09:40:42.470 UTC,.net|security|configuration,27,263,2011-01-13 13:52:28.873 UTC
39,783,4188750,2010-11-15 20:52:08.647 UTC,objective-c|sorting|nsarray,27,989,2010-11-15 20:57:51.613 UTC
51,609,30824719,2015-06-12 16:53:18.680 UTC,angularjs|excel|xlsx|alasql,27,7966,2015-06-13 23:53:16.383 UTC
46,2795,31248873,2015-06-02 18:28:13.793 UTC,html|css|css-selectors|less,27,1081,2015-07-06 14:46:07.833 UTC
30,1059,30628539,2015-06-03 15:05:01.720 UTC,sockets|tcp|ip|tcp-ip|ports,27,64,2015-06-03 19:04:57.453 UTC
58,673,30633137,2015-06-04 00:15:11.087 UTC,ios|xcode|swift|cocoa-touch,27,334,2015-06-04 00:38:47.540 UTC
